postId,postAuthor,postText,creationTime,postUrl,commentAuthorName,commentText,commentId,depth,postAuthor_gender_hybrid
1056059853130894,Anonymous participant,manana hay vecinos y amigos?,05/31/2025 050120 PM,1056059853130894.0,,,,,anonymous
1055060749897471,Anonymous participant,Muchachos quien hace el favor de referir a accedo 24/7,05/30/2025 081858 AM,1055060749897471.0,,,,,anonymous
1056025693134310,Michelle Campos,"SE VENDEN
ryzen 5 5500 2 meses de uso + ventilador usado- 220.000 VENDIDO
chasis thermaltake v200+ fuente 600w 80 plus- Usado 250.000
asrock fatal1ty b450-usado 180.000 VENDIDO
RAM DDR4 8GB usado- 70K CADA UNA VENDIDO
ryzen 5 3400g + ventilador usado- 100.000 VENDIDO

Mas info al DM
Bucaramanga",05/31/2025 033905 PM,1056025693134310.0,,,,,female
1055897233147156,Cristian Gonzalez,"Buenos dias muchachos, les tengo el combo ideal para regalar a los papas en este mes, a muy buen precio.

Tambien les tengo un catalogo extenso de perfumes individuales y puedo armarte un combo a tu gusto si lo deseas. 

Catalogo: Layalistore.co

Pregunta sin compromiso 

Wpp: 3002630186",05/31/2025 112843 AM,1055897233147156.0,,,,,male
1055894019814144,Anonymous participant,"Hola, alguien tiene el numero o saben si hay lugar fisico de los almuerzos que venden afuera de la U que son a 8500? De antemano muchas gracias",05/31/2025 112306 AM,1055894019814144.0,,,,,anonymous
1055871253149754,Sandra Milena Garzon Estrada,"Estudiante de ultimo semestre de Ingenieria Civil
Estamos en la busqueda de un estudiante de ultimo semestre de Ingenieria Civil para apoyar al equipo tecnico en el diseno y desarrollo de proyectos.
 
Funciones principales:
- Elaboracion  de planos y documentacion tecnica de edificaciones / presupuestos
- Levantamientos en obra y apoyo en la toma de datos.
- Coordinacion directa con el equipo de diseno y seguimiento a observaciones.

Requisitos:
- Manejo basico de AutoCAD y ETABS.
- Disponibilidad de tiempo completo.
- Buena actitud, orden en el trabajo y disposicion para aprender y asumir responsabilidades progresivas.

Tipo de puesto: Tiempo completo

Interesados/as: Enviar hoja de vida al correo electronico: ariasceing@gmail.com o contactar al numero: 3168436577.",05/31/2025 104547 AM,1055871253149754.0,,,,,female
1055790759824470,Cuenta Cerrada,"Wenas gente, ando vendiendo este pantaloncito de bebe bien bonito talla 12-18 meses.
El motivo es que compre la talla incorrecta :') 
Esta completamente nuevo, fue comprado ayer 30 de mayo por si alguien le interesa",05/31/2025 082838 AM,1055790759824470.0,,,,,female
1054824406587772,Lucia Benites,"Este gordo hermoso busca hogar responsable para toda la vida, sus padres son de talla mediana. Se encuentra en  optimas condiciones para ser adoptado. Wpp: 313 864 8751",05/30/2025 123544 AM,1054824406587772.0,,,,,female
1055272463209633,Zully Diaz,"Buenas tardes, quisiera por favor si alguien sabe de este personaje, si estudia con alguno o donde lo puedo encontrar?

Juan Sarquez

La semana pasada estuve buscando alguien para hacer una imagen para un regalo especial a mi padre que fuera una imagen de el y mi abuelita ya fallecida pues no tenian fotos. El que pertenece a este grupo contesto y me envio unas imagenes que parecian buenos trabajos, cuando le pedi chats de referencia con otros clientes solo me dijo ""ahi le mostre el trabajo usted vera si toma el servicio"", la verdad me gano las ganas de tener un lindo detalle para mi papa. Para los que han visto mi labor social yo rescato animales de manera constante y tuve unos dias dificiles con una camada y aun asi hice un esfuerzo enorme para poder sacar de mis otro gastos y pagarle a el 50k por la imagen hecha en IA. El primer dia me envio un as imagenes (las primeras ni se parecian, luego envio unas mas presentables pero tenian detalles que de verdad eran notorios que no era un buen trabajo y le pedi correcciones pero siempre me envio una imagen muy diferente a la anterior y cada una con errores), ese dia me dijo que luego seguiamos y asi llevo ya casi una semana rogandole por una respuesta, el miercoles hice un comentario aca y me respondio que en la noche lo haciamos, al dia siguiente dijo que lo iba a empezar pero es la hora y no me contesta, pero veo que publica en paginas de juegos pero a mi no me ha respondido ninguno de los mensajes, no me h enviado ninguna imagen que valga la pena y ni si quiera en buena calidad.

Incluso hoy hice el ultimo esfuerzo de que me enviara alguna imagen bien hecha y me sigue ignorando, de verdad no me veo en otra opcion que utilizar la presion social porque, mas alla del regalo es que es injusto y veo que se recomienda a si mismo en tutorias y para hacer trabajos, entonces para evitarle a alguien la situacion que yo estoy pasando. 

Si pueden ayudarme con un mensaje hacia el a ver si se digna a devolverme el dinero, de verdad se los agradeceria de corazon, ya me decepcione con el regalo, pero al menos con ese dinero puedo hacer algo mas, desde comprar la comida de mis rescatados o mandar a operar un gato, en vez de que una persona como esta me lo robe.

Los numeros son 321 3384865 y 300 6979614

Por favorrr",05/30/2025 024733 PM,1055272463209633.0,,,,,female
1055558076514405,Anonymous participant,,05/31/2025 125754 AM,1055558076514405.0,,,,,anonymous
1055400269863519,Anonymous participant,los ejercicios de el parcial de escuela de C1 son del libro de Zill?,05/30/2025 073830 PM,1055400269863519.0,,,,,anonymous
1055407736529439,Andres Mendoza,"Hoy en la sede UIS Barbosa, construyendo universidad publica ",05/30/2025 075552 PM,1055407736529439.0,,,,,male
1055337783203101,Anonymous participant,"La persona que reconozca este manojo de llaves, pasar el martes a la farmacia de bienestar estudiantil, se hara comprobacion de propiedad",05/30/2025 050959 PM,1055337783203101.0,,,,,anonymous
1055325966537616,Alexander Queso MIguel,"Me encontre este celular tirado en CT en el 5to piso, el celular quedo en el primer piso de la biblioteca.",05/30/2025 044324 PM,1055325966537616.0,,,,,male
1055319563204923,Daniela Rodriguez,"Ofrezco mi apoyo en la realizacion de talleres, monitorias. Tambien puedo ayudarte con la creacion de diapositivas, resumenes y articulos de investigacion.

https://wa.me/573027237083",05/30/2025 042914 PM,1055319563204923.0,,,,,female
1055294593207420,Lesly Tatiana Quintero,"Holiii, buenas tardes
Tengo estas cositas para entrega inmediata a precio de paginaaaa, todo divino, hermoso, nuevo y mas barato que en cualquier otro lado
Luce divina estas vacaciones o regala algo espectacular, garantia en telas, consejo en tallas y ayuda en lo que necesiten

Entrega gratis en la Uis, pueden recoger o cotizamos un Uber a donde necesiten... pueden mandarme captura de lo que deseen. Feliz final de semestreeeee, que pasen todooooo

https://wa.link/i90ict
https://www.instagram.com/shein_bga__?igsh=dHRmNWhheDBjM25s",05/30/2025 033335 PM,1055294593207420.0,,,,,female
1055089109894635,Anonymous participant,"Buenas, alguien me puede dar info sobre algun tutor de electronica que maneje Arduino :'( 
O algun que sepa  por favor :)",05/30/2025 090710 AM,1055089109894635.0,,,,,anonymous
1055312596538953,Alberto Israel,"Se ofrece ayuda en  : calculo diferencial, calculo integral, calculo vectorial, ecuaciones diferenciales ordinarias y parciales, variable compleja, analisis de fourier, algebra lineal y multilineal, fisica 1,2 y 3, estatica, resistencia de materiales, mecanica de fluidos, programacion lineal, termodinamica, geometria euclidea, calculo de tensors y spinors, estadistica, analisis matematico, financiera, algebra abstracta, topologia gral, topologia algebraica, analisis funcional , teoria de la medida, geometria algebraica, algebras de lie, geometria diferencial, calculo de variaciones, sistemas dinamicos discretos, ecuaciones integrales, ecuaciones funcionales, ecuaciones en diferencias,  formas diferenciales, variedades diferenciables, teoria analitica y algebraica de numeros, logica, . Informes por whatsap :  +57 3219526942 .COLOMBIA",05/30/2025 041431 PM,1055312596538953.0,,,,,male
1055287659874780,Anonymous participant,"Partido Esperanza Nacional Estudiantil (P.E.N.E):

 !Atencion, estudiantes! 

El Partido Esperanza Nacional Estudiantil (P.E.N.E) los invita a hacer valer su voz hoy 30 de mayo hasta las 4:00 PM, en la eleccion de representantes para el Comite de Matricula.

Ante la falta de opciones que realmente representen los intereses estudiantiles, los invitamos a votar en blanco como una muestra clara de inconformidad y exigencia de cambios reales.

Un voto en blanco es un mensaje fuerte. !Hagamonos escuchar! ",05/30/2025 031748 PM,1055287659874780.0,,,,,anonymous
1055261829877363,Anonymous participant,Hola alguien sabe si aun esta tapada la 27?,05/30/2025 022503 PM,1055261829877363.0,,,,,anonymous
1055257976544415,Kevin Quintero,"?Listo para presentar tu proyecto final? Que tu poster hable bien de tu trabajo.

Diseno profesional de posters academicos para cualquier carrera, ideal para exposiciones, sustentaciones y entregas finales.

Estetica clara y bien organizada
Cumple con normas academicas
Entrega puntual y comunicacion directa
Impresion disponible con aviso anticipado

Tu contenido es valioso, y merece presentarse con un diseno a la altura.

 Escribenos al 323 219 2418 (WhatsApp disponible) y asegura tu entrega con tiempo.

Diseno que destaca. Presentacion que convence.",05/30/2025 021650 PM,1055257976544415.0,,,,,male
1059664622770417,Anonymous participant,"Compas, recomiendan hacer la habilitacion de C2 con Pedronel?",06/05/2025 024940 PM,1059664622770417.0,,,,,anonymous
1059910326079180,Caldo Cuantiko,"Muchachos,?es posible inscribirse simultaneamente en la materia que reprobe y en la materia para la cual aquella es prerrequisito?",06/05/2025 114953 PM,1059910326079180.0,,,,,male
1060254112711468,Anonymous participant,?Alguien conoce a un fotografo que tome fotos bonitas para grado ?,06/06/2025 105153 AM,1060254112711468.0,,,,,anonymous
1060371142699765,Miguel Angel,Quien vende pantallas de Disney y hbo,06/06/2025 023109 PM,1060371142699765.0,,,,,male
1060388742698005,Anonymous participant,La habilitacion de mecanica analitica es pesada ? Alguien sabe,06/06/2025 030741 PM,1060388742698005.0,,,,,anonymous
1060426766027536,Anonymous participant,Alguien sabe cuanto cuesta una habilitacion?,06/06/2025 043604 PM,1060426766027536.0,,,,,anonymous
1060445076025705,Anonymous participant,"Hola companeros, la verdad en raras ocasiones publico en este grupo, pero hoy me gustaria si alguien me pudiese colaborar. Hace tiempo me encuentro pasando por una situacion bastante dificil emocionalmente y realmente no me siento con la capacidad de seguir llevando esto solo. Desconozco, y por eso vengo aqui, como es el proceso para tener una cita de psicologia en Bienestar Estudiantil siendo matricula 0, o si alguien conoce como es el proceso mediante la Eps sanitas. Muchas gracias",06/06/2025 052204 PM,1060445076025705.0,,,,,anonymous
1060945882642291,Anonymous participant,Como se conecta el wifi de la U???????,06/07/2025 095609 AM,1060945882642291.0,,,,,anonymous
1060968742640005,Emerzon Mendoza,"# **Tablet Lenovo M10 Plus a la venta.**

La tablet se entrega con su lapiz Precision Pen 2, con su cargador original, con un teclado inalambrico Logitech y con su caja.

Sus especificaciones principales son: pantalla de 2000x1200, almacenamiento de 128 gb y RAM de 4 gb.

El precio es de $650.000 negociables.",06/07/2025 103336 AM,1060968742640005.0,,,,,male
1060983529305193,Christian Sierra,"Buenos dias compas, la bonita les ofrece deliciosas fresas con crema casera frente a la porteria de la 27, tenemos de varios precios y combinaciones, no se queden sin probarlas!
Si se acercan y nos empiezan a seguir en Instagram pueden participar por una grandiosa rifa.
Contacto: 3024412809
Ig: labonitafresas",06/07/2025 105758 AM,1060983529305193.0,,,,,male
1061013055968907,Anonymous participant,Gente para estudiar para la habilitacion de C2????,06/07/2025 114733 AM,1061013055968907.0,,,,,anonymous
1061026479300898,Jorge Gonzalez,"Hola buen dia, estoy buscando tutor en   Bucaramanga del tema logica y algoritmos 
(Dfd, Matlab, binarios)",06/07/2025 121122 PM,1061026479300898.0,,,,,male
1061051749298371,Anonymous participant,ALGUIEN CONOCE UN LUGAR DONDE LE PUEDAN COLOCAR LAS NORMAS APA A UNA TESIS?,06/07/2025 125740 PM,1061051749298371.0,,,,,anonymous
1061065392630340,Anonymous participant,"Hola, para habilitar Calculo I
?Alguien tiene el banco de habilitaciones para poder estudiar?",06/07/2025 012316 PM,1061065392630340.0,,,,,anonymous
1061076992629180,Anonymous participant,?Alguien aca presentara la habilitacion de Calculo 3?,06/07/2025 014509 PM,1061076992629180.0,,,,,anonymous
1061085109295035,Aura Corzo Asesora," !Atencion UNIVERSITARIOS PRINCIPIANTES!
?Estas empezando la U y necesitas ayuda con ingles?

 Clases 100% online, personalizadas
  Refuerzo en tus materias de ingles
  Correccion de tareas y trabajos
  Precios accesibles y paquetes especiales

 Clase de prueba GRATIS

  Horarios flexibles: 7 a.m. - 9 p.m.
  !Cupos limitados!

Escribeme para mas info:
 Aura Corzo
  +57 314 2435045
  auracorzoasesora@gmail.com",06/07/2025 020128 PM,1061085109295035.0,,,,,female
1061086549294891,Maria Paula,Limpiezas dentales a buen precio  y tratamientos dentales informacion DM ,06/07/2025 020402 PM,1061086549294891.0,,,,,female
1061089539294592,Rosalba Suarez,"Se arrienda habitacion para dama, dos cuadras UIS info al Whatsapp 3156771339",06/07/2025 021034 PM,1061089539294592.0,,,,,female
1061091002627779,Rosalba Suarez,"Se arrienda habitacion para dama, dos cuadras UIS info al Whatsapp 3156771339",06/07/2025 021315 PM,1061091002627779.0,,,,,female
1061093599294186,Anonymous participant,Hay intersemestral de fisica 3?,06/07/2025 021835 PM,1061093599294186.0,,,,,anonymous
1061111202625759,Anonymous participant,Se pueden compartir emprendimientos / proyectos? Dejen link en comentarios. Si no es permitido no me baneen,06/07/2025 025709 PM,1061111202625759.0,,,,,anonymous
1061120435958169,Cristian Gonzalez,"En este mes de los padres, tenemos maravillosos combos, pregunta por el tuyo, a buen precio 

Tambien tenemos un catalogo extenso de perfumes individuales y si deseas te armamos un combo a tu gusto 

Catalogo: Layalistore.co",06/07/2025 031651 PM,1061120435958169.0,,,,,male
1061121459291400,Anonymous participant,"Alguien sabe, ?quien dicta los intersemestrales de Calculo 2 normalmente?",06/07/2025 031858 PM,1061121459291400.0,,,,,anonymous
1061164895953723,Anonymous participant,Alguno podria rotar por favor las ultimas habilitaciones de fisica II? O en esta materia las hace cada profesor?,06/07/2025 050024 PM,1061164895953723.0,,,,,anonymous
1061165725953640,Anonymous participant,Como es el proceso para inscribirme al Intersemetral de fisica?,06/07/2025 050239 PM,1061165725953640.0,,,,,anonymous
1061171769286369,Anonymous participant,Alguno sabe Si abriran el intersemestral de Geometria Descriptiva y donde me puedo pre-inscribir?,06/07/2025 051652 PM,1061171769286369.0,,,,,anonymous
1061172535952959,Anonymous participant,En el Qr se pueden pre-inscribir al intersemestral de Mecanica Analitica,06/07/2025 051842 PM,1061172535952959.0,,,,,anonymous
1055219359881610,R. Asesorias Academicas,,05/30/2025 010221 PM,1055219359881610.0,,,,,female
1055215566548656,Anonymous participant,Quien tiene boletas para la venta del concierto de Nelson Velazquez hoy??????,05/30/2025 125442 PM,1055215566548656.0,,,,,anonymous
1055205706549642,Anonymous participant,Voten en blanco compas,05/30/2025 123526 PM,1055205706549642.0,,,,,anonymous
1052289273507952,Douglas Ramirez,"Hola.

Busco recomendaciones sobre nutricionistas, ya sean profesionales o estudiantes de ultimos semestres. Seria para realizar una serie de consultas/evaluaciones. Evidentemente remunerado, de acuerdo a lo que cobre el nutricionista.",05/26/2025 101544 AM,1052289273507952.0,,,,,male
1055164853220394,Anonymous participant,"Busco apartaestudio sin amoblar, cerca de la uis, presupuesto 700 sin servicios.",05/30/2025 112051 AM,1055164853220394.0,,,,,anonymous
1050544193682460,Anonymous participant,"Estamos buscando tecnico veterinario o zootecnista con disponibilidad de viajar a boyaca,cundinamarca y Santander. Que tenga licencia de conducir.
Que viva en Bucaramanga o Bogota.

Enviar hv a el siguiente correo 
asistenteadmi.47@gmail.com",05/30/2025 120859 PM,1050544193682460.0,,,,,anonymous
1054563296613883,Anonymous participant,"Hola amigos, estoy buscando alguien para mandar a hacer un taller de acueductos, estudio ingenieria civil y en mi trabajo me subieron horas no tengo tiempo para hacerlo. Interesados en ganar algo extra y que sepan comenteeeen ",05/29/2025 025545 PM,1054563296613883.0,,,,,anonymous
1055187973218082,Jhorman Andrey,Quien vende o revende boletas para lo de tremenda hoy? ,05/30/2025 120253 PM,1055187973218082.0,,,,,male
1053675916702621,983622N,"Marcha comunidad wok.. estallan la universidad.
Marcha reforma laboral.. clase normal.

Cuando se graduen y les toque aceptar sueldos minimos con sobre explotacion lo entenderan.",05/28/2025 091722 AM,1053675916702621.0,,,,,male
1055068013230078,Yeymi Dulcey,"Hola chicos, pasaba a decirles que estoy vendiendo postrecitos de Maracuya a 9k y de Milo a 8k 
Estan riquisimos!!! Si gustan me pueden escribir aqui en dm o al 3214151463, domicilio gratis en la UIS ",05/30/2025 083053 AM,1055068013230078.0,,,,,male
1054395703297309,Anonymous participant,"Muchachos una pregunta, el sistema aproxima 2.95 a 3?",05/29/2025 094622 AM,1054395703297309.0,,,,,anonymous
1055048736565339,Anonymous participant,Compro boleta para tremenda,05/30/2025 075910 AM,1055048736565339.0,,,,,anonymous
1054724659931080,Anonymous participant,***LIDERAZGO ACADEMICO S.A.S. WhatsApp-Telefono (57) 3132743352. ******Web: ***[https://rubesala15.wixsite.com/website](https://rubesala15.wixsite.com/website?fbclid=IwAR2ARC90zzoSuAKqzpe_6Gxj7Q4xBOrerJUE0NLZpdsMuNjF4P4GV4bWkyw)***. Atendemos  Colombia y America Latina.***,05/29/2025 091103 PM,1054724659931080.0,,,,,anonymous
1054695969933949,Anonymous participant,holi algun tutor de fisica 2 libre manana  por fa,05/29/2025 080706 PM,1054695969933949.0,,,,,anonymous
1054677649935781,Anonymous participant,"Hola, alguien tiene informacion acerca de intersemestral de Calculo 3",05/29/2025 072304 PM,1054677649935781.0,,,,,anonymous
1053331230070423,Anonymous participant,Bueno hablalo Rocky manana cierran o no,05/27/2025 094013 PM,1053331230070423.0,,,,,anonymous
1054670633269816,MagicalFirefly228,Hago moodle de ingles 3 quien dijo yo,05/29/2025 070530 PM,1054670633269816.0,,,,,male
1054607756609437,Yupiost Polarcoolbaneado,Encontre este documento de identidad cerca a la universidad,05/29/2025 043905 PM,1054607756609437.0,,,,,male
1049437830459763,Anonymous participant,"Hola busco habitacion en arriendo en San Alonso, amoblada, que dejen tener a mi gato ",05/22/2025 095850 AM,1049437830459763.0,,,,,anonymous
1046287450774801,Anonymous participant,"Hola, busco habitacion en San Alonso o cerca a la UIS, amoblada, que me dejen tener a mi gato, bano privado (ojala), ambiente NO familiar y con ventana al exterior",05/17/2025 101842 PM,1046287450774801.0,,,,,anonymous
1054660243270855,Tulia Gomez,Becas de educacion superior!,05/29/2025 064258 PM,1054660243270855.0,,,,,female
1054561566614056,Zareth Arias,"!SE ARRIENDA APARTAMENTO DIRECTO!

 Area: 42 m2 
 Ubicacion: Barrio Miradores de UIS (acceso por carrera 30 - cerca del estadio)
 Distribucion: 2 habitaciones, 1 bano, sala-comedor con barra americana, cocina y entrada independiente
 Precio: $550,000 mensuales

 Servicios y extras:
*  Parqueadero para moto 
*  Electricidad: aprox. $35,000 mensuales
*  Agua: aprox. $30,000 mensuales
*  Gas: recarga facil con el camion de GASAN
*  Internet: opcion de fibra optica con Wifi Soluciones para que siempre estes conectado

 Agenda tu visita: Escribenos por WhatsApp al 3164015488",05/29/2025 025204 PM,1054561566614056.0,,,,,male
1054649356605277,Anonymous participant,Hola comunidad uis quien revende boletas para lo de tremenda manana 30? necesito varias,05/29/2025 061647 PM,1054649356605277.0,,,,,anonymous
1054616659941880,Gabriela Ochoa Ramirez,"Cordial Saludo. Se ofrece asesoria en Entregas de Informes, Avances, TG, Monografia, Proyectos Aplicados en Investigacion en MT y MP Enfoque estructurado Cualitativo, Cuantitativo y mas. Contamos con referencias al dia, Grupo de WhatsApp Activo. +57 350 8224873.",05/29/2025 045906 PM,1054616659941880.0,,,,,female
1054577229945823,Fer Ruiz,,05/29/2025 032749 PM,1054577229945823.0,,,,,female
1052428813493998,Tonny Perez Echavez,Hola busco tutor de investigacion de operaciones 2,05/26/2025 023426 PM,1052428813493998.0,,,,,male
1054554496614763,Anonymous participant,Alguien sabe donde puedo encontrar informacion sobre los intersemestrales?,05/29/2025 023711 PM,1054554496614763.0,,,,,anonymous
1054291759974370,Emerson Camilo Fandino Bernal,Vamos todos a la puerta del sol que se sienta B/manga en pie de lucha,05/29/2025 064028 AM,1054291759974370.0,,,,,male
1054482836621929,Valentina Cruz,"Muy buenas tardes

No se queden sin probar los deliciosos productos de hoy: tinto de panela; Coca-Cola pet 250; deliciosas empanadas pollo queso, ranchera y mixtas de trigo y de yuca;donas de mora, chantilly o arequipe; dedos de queso;churros; pasteles pollo queso, pollo jamon, mixto y mexicano

Estoy en las mesitas exteriores de mecanica, pero tengo domicilios ",05/29/2025 121752 PM,1054482836621929.0,,,,,female
1054446886625524,Dash Fate,Parceros si trabajo como OPS es necesario anexar mi planilla de aportes a salud para cobrar?,05/29/2025 111539 AM,1054446886625524.0,,,,,male
1054456103291269,Lismar Girlesa Vergel,"Buenos Dias..

Servicios profesionales como arquitecto.

Se realizan trabajos arquitectonicos, informes, ensayos, asesorias, elaboracion de presupuestos de obra, especificaciones tecnicas y disenos referentes a todo tipo de proyectos.

Se realizan trabajos para apoyo universitarios

Si requiere mi ayuda comunicarse al siguiente numero 3232888602",05/29/2025 113239 AM,1054456103291269.0,,,,,male
1054454769958069,Javier Rivera,"!Hoy todos alentamos al Leopardo! 

Acompananos en la terraza del Hotel Chicamocha, un espacio seguro y al aire libre para vivir la Copa Libertadores a lo grande.

Pantalla gigante, combo campeon y toda la energia para apoyar a Atletico Bucaramanga.

 !Vamos juntos por la victoria!

 Reserva aqui, te esperamos ",05/29/2025 113004 AM,1054454769958069.0,,,,,male
1054067679996778,Sergio Gonzalez,"Muchachos, busco habitacion en arriendo cerca a la uis. Me urge encontrar apto antes de acabar el mes! Una mano compas si saben de alguna habitacion por favor 
Cualquier UP es carino!",05/28/2025 104548 PM,1054067679996778.0,,,,,male
1054409163295963,Jackeline Tolosa,,05/29/2025 100901 AM,1054409163295963.0,,,,,female
1054407619962784,Matematicas Andre,"Whatsapp 3142950342. SALVA EL SEMESTRE. Te ayudamos en parciales, quiz, trabajos, talleres, proyectos finales en la materias de matematicas descritas abajo.",05/29/2025 100624 AM,1054407619962784.0,,,,,male
1053943363342543,Yesica Perea,"Brindamos asesorias grupales y personalizadas  ?Que esperas para solicitar nuestros serviciosb?
Escribenos aqui wa.link/31mg9u

 !Escribenos y conviertete en la leyenda academica que estabas destinado a ser! ",05/28/2025 060930 PM,1053943363342543.0,,,,,female
1054367219966824,Juan Pablo Ochoa,"Este semestre tienes el poder de elegir quien te representara ante el Comite de Matriculas de la UIS.
Quiero ser ese puente entre tus necesidades y las decisiones que afectan tu vida academica.

 Propuestas claras, viables y pensadas en ti:
 Representacion colectiva real
 Informacion clara y oportuna
 Acompanamiento en momentos criticos

Porque no todos vivimos la universidad desde el mismo lugar, pero todos merecemos ser escuchados

!TU VOZ CUENTA, JUNTOS DECIDAMOS!",05/29/2025 085522 AM,1054367219966824.0,,,,,male
1054366796633533,Fabiola Torres,Arriendo habitacion amoblada con bano privado .inf3166769123  san alonso.,05/29/2025 085442 AM,1054366796633533.0,,,,,female
1054329919970554,Docente Maria Fernanda Rodriguez,"Por favor   seguro con algo podemos ayudar.
La profe Mafe ",05/29/2025 075035 AM,1054329919970554.0,,,,,female
1054285449975001,Tulia Gomez,,05/29/2025 062921 AM,1054285449975001.0,,,,,female
1046781997392013,Jose Luis Mejia Villamizar,"Muchachos buenos dias, con unos chicos de la UPB se esta haciendo Bucaramanga en minecraft, tambien hay server survival 24/7, los dejo con la siguiente informacion:

si quieren entrar a construir en el CLON de su preferencia, escriban por este chat su NICKNAME y el CLON en el que quieren trabajar, este es un video corto inicial para que sepan como funciona https://youtu.be/el2RrsbxnbQ

esta es la IP e informacion del servidor (Es 24/7):

+------+

-SERVIDOR JAVA Y BEDROCK 1.21.X-

IP: bucaracraft.serveminecraft.net 
BEDROCK PUERTO: 25565

Nuestro Discord: https://discord.gg/C4t7vWTrFh""

+------+

Grupo de wpp Bucaramanga en minecraft: https://chat.whatsapp.com/HHUhxHafL9KDAjhZdsbVeC

Grupo de wpp Bucaracraft general: https://chat.whatsapp.com/F6yrNbivM5hCzClAyqe85V",05/18/2025 013248 PM,1046781997392013.0,,,,,male
1051267010276845,Anonymous participant,Se arrienda habitacion para mujer amoblada en el barrio San Francisco cerca a la UIS mas informacion al 3105081841,05/24/2025 114047 PM,1051267010276845.0,,,,,anonymous
1054085113328368,Jaider Puentes,,05/28/2025 112120 PM,1054085113328368.0,,,,,male
1054071476663065,Lucia Benites,"Este gordo hermoso busca hogar responsable para toda la vida, sus padres son de talla mediana. Se encuentra en  optimas condiciones para ser adoptado. Wpp: 313 864 8751",05/28/2025 105312 PM,1054071476663065.0,,,,,female
1054066923330187,Mafer Viviana,"Se alquila habitacion cerca a la UIS con bano y entrada independiente. 
Inf: 3225826050
Whasap",05/28/2025 104422 PM,1054066923330187.0,,,,,female
1053919643344915,Anonymous participant,Alguien tiene boletas del 30 que venda o donde puedo conseguir todavia?,05/28/2025 051138 PM,1053919643344915.0,,,,,anonymous
1053975933339286,Anonymous participant,"Busco tutor para balance y transferencia de masa, buena remuneracion dejar el numero",05/28/2025 073036 PM,1053975933339286.0,,,,,anonymous
1053988373338042,Anonymous participant,"Holaa, alguien tiene el contacto de alguna motocarga???",05/28/2025 075808 PM,1053988373338042.0,,,,,anonymous
1054020000001546,Mao Arce Monsalve,,05/28/2025 090703 PM,1054020000001546.0,,,,,male
1053970756673137,Anonymous participant,"Buenas noches, alguien que haga proyectos de ingenieria (civil) con las 3 b",05/28/2025 071749 PM,1053970756673137.0,,,,,anonymous
1053214110082135,Anonymous participant,Manana hay clase ?,05/27/2025 051308 PM,1053214110082135.0,,,,,anonymous
1053857216684491,Esteban Garcia,"Hola muchachosss!!
Disponibles deliciosas fresas con crema y arequipes.
Tenemos grandes y peques.
Puedes escoger el topping que mas prefieras.

DOMIS GRATIS EN BUCARA!!!!

3163899077",05/28/2025 024759 PM,1053857216684491.0,,,,,male
1053981563338723,Majo Sanchez,Alguien que este vendiendo boletas para este viernes:),05/28/2025 074307 PM,1053981563338723.0,,,,,female
1053981456672067,Danniel Kn,"https://vm.tiktok.com/ZNdkXPfPb/
Ve ta de ropita sostenible Unanse al live para ver toda la ropita disbonible",05/28/2025 074252 PM,1053981456672067.0,,,,,male
1053953103341569,O Ojeda Doo,"
3 puestos Bucaramanga -Tunja viernes 30 de mayo. Salida 11pm

3 puestos Tunja-Bucaramanga Lunes 02 de junio. Salida 3pm",05/28/2025 063420 PM,1053953103341569.0,,,,,female
1053864113350468,Anonymous participant,Alguna carpinteria o persona que pueda realizar un proyecto en madera? Urgente,05/28/2025 030318 PM,1053864113350468.0,,,,,anonymous
1053942060009340,Anonymous participant,"Estamos en la busqueda de un auxiliar de ingenieria con conocimientos en diseno estructural, manejo de ETABS y elaboracion de presupuestos para integrarse a nuestro equipo en Bucaramanga. Se requiere disponibilidad de tiempo completo y se priorizara la incorporacion inmediata. Interesados, por favor comunicarse al 316 843 6577 o 317 472 2193 y enviar su hoja de vida.",05/28/2025 060617 PM,1053942060009340.0,,,,,anonymous
1053940063342873,Karen Julieth Fonseca Toledo,Se busca parqueadero en arriendo para moto cerca del sena,05/28/2025 060151 PM,1053940063342873.0,,,,,female
1052717276798485,Anonymous participant,"Holaaa, necesito un tutor de calculo 3 para manana tipo 6 o 8 de la manana. Algun puede????",05/27/2025 124207 AM,1052717276798485.0,,,,,anonymous
1053915803345299,Carlos DC,La pancarta de hoy impidiendo que los estudiantes tuvieran clase,05/28/2025 050207 PM,1053915803345299.0,,,,,male
